"Land";"RB";"Kreis";"Gem";"Name";"Flaeche";"Einwohner";"maennlich";"weiblich";"plz"
6;6;32;12;"Ludwigsau";111,93;5864;2885;2979;36251
6;6;32;13;"Nentershausen";57,06;3025;1549;1476;36214
6;6;32;14;"Neuenstein";64,83;3159;1591;1568;36286
6;6;32;15;"Niederaula";64,17;5545;2691;2854;36272
6;6;32;16;"Philippsthal (Werra)";21,31;4450;2222;2228;36269
6;6;32;17;"Ronshausen";37,65;2481;1219;1262;36217
6;6;32;18;"Rotenburg a.d. Fulda, Stadt";79,83;13984;6759;7225;36199
6;6;32;19;"Schenklengsfeld";63,78;4676;2343;2333;36277
6;6;32;20;"Wildeck";39,88;5136;2485;2651;36208
6;6;33;1;"Ahnatal";18,03;8175;3974;4201;34292
6;6;33;2;"Bad Karlshafen, Stadt";14,85;4047;1999;2048;34385
6;6;33;3;"Baunatal, Stadt";38,27;27762;13440;14322;34225
6;6;33;4;"Breuna";40,47;3768;1870;1898;34479
6;6;33;5;"Calden";54,84;7688;3847;3841;34379
6;6;33;6;"Bad Emstal";38,67;6229;2994;3235;34308
6;6;33;7;"Espenau";13,59;4919;2392;2527;34314
6;6;33;8;"Fuldabrück";17,85;8884;4369;4515;34277
6;6;33;9;"Fuldatal";33,68;12035;5952;6083;34233
6;6;33;10;"Grebenstein, Stadt";49,85;6062;3014;3048;34393
6;6;33;11;"Habichtswald";28,21;5219;2592;2627;34317
6;6;33;12;"Helsa";25,76;5764;2762;3002;34298
6;6;33;13;"Hofgeismar, Stadt";86,39;16256;7741;8515;34369
6;6;33;14;"Immenhausen, Stadt";28,54;7242;3583;3659;34376
6;6;33;15;"Kaufungen";26,13;12823;6121;6702;34260
6;6;33;16;"Liebenau, Stadt";48,87;3475;1673;1802;34396
6;6;33;17;"Lohfelden";16,57;13928;6757;7171;34253
6;6;33;18;"Naumburg, Stadt";66,29;5394;2648;2746;34311
6;6;33;19;"Nieste";4,05;1796;884;912;34329
6;6;33;20;"Niestetal";22,15;10568;5064;5504;34266
6;6;33;21;"Oberweser";41,16;3540;1748;1792;34399
6;6;33;22;"Reinhardshagen";12,98;5012;2452;2560;34359
6;6;33;23;"Schauenburg";30,86;10325;5133;5192;34270
6;6;33;24;"Söhrewald";58,9;5143;2553;2590;34320
6;6;33;25;"Trendelburg, Stadt";69,35;5549;2723;2826;34388
6;6;33;26;"Vellmar, Stadt";13,97;18250;8711;9539;34246
6;6;33;27;"Wahlsburg";11,43;2387;1140;1247;37194
6;6;33;28;"Wolfhagen, Stadt";111,95;13131;6354;6777;34466
6;6;33;29;"Zierenberg, Stadt";86,54;6746;3355;3391;34289
6;6;33;200;"Gutsbezirk Reinhardswald, gemfr. Gebiet";182,58;0;0;0;NA
6;6;34;1;"Borken (Hessen), Stadt";82,3;13388;6592;6796;34582
6;6;34;2;"Edermünde";25,83;7319;3666;3653;34295
6;6;34;3;"Felsberg, Stadt";83,28;10940;5318;5622;34587
6;6;34;4;"Frielendorf";85,83;8024;3976;4048;34621
6;6;34;5;"Fritzlar, Dom- und Kaiserstadt";88,78;14622;7198;7424;34560
6;6;34;6;"Gilserberg";61,58;3354;1697;1657;34630
6;6;34;7;"Gudensberg, Stadt";46,5;9112;4490;4622;34281
6;6;34;8;"Guxhagen";26,18;5341;2611;2730;34302
6;6;34;9;"Homberg (Efze), Kreisstadt";99,99;14621;7080;7541;34576
6;6;34;10;"Jesberg";49,77;2622;1321;1301;34632
6;6;34;11;"Knüllwald";100,68;4895;2410;2485;34593
6;6;34;12;"Körle";17,51;2943;1485;1458;34327
6;6;34;13;"Malsfeld";34,48;4231;2145;2086;34323
6;6;34;14;"Melsungen, Stadt";63,1;13839;6662;7177;34212
6;6;34;15;"Morschen";47,94;3826;1925;1901;34326
6;6;34;16;"Neuental";38,65;3341;1665;1676;34599
6;6;34;17;"Neukirchen, Stadt";66,26;7533;3731;3802;34626
6;6;34;18;"Niedenstein, Stadt";30,61;5545;2797;2748;34305
6;6;34;19;"Oberaula";43,95;3332;1627;1705;36280
6;6;34;20;"Ottrau";48,49;2429;1243;1186;34633
6;6;34;21;"Schrecksbach";36,61;3330;1658;1672;34637
6;6;34;22;"Schwalmstadt, Stadt";84,74;19075;9484;9591;34613
6;6;34;23;"Schwarzenborn, Stadt";26,9;1158;599;559;34639
6;6;34;24;"Spangenberg, Liebenbachstadt";97,7;6446;3228;3218;34286
6;6;34;25;"Wabern";51,41;7607;3779;3828;34590
6;6;34;26;"Willingshausen";59,95;5287;2662;2625;34628
6;6;34;27;"Bad Zwesten";39,45;4175;1993;2182;34596
6;6;35;1;"Allendorf (Eder)";41,79;5736;2846;2890;35108
6;6;35;2;"Bad Arolsen, Stadt";126,37;16664;8119;8545;34454
6;6;35;3;"Bad Wildungen, Stadt";120,08;17891;8373;9518;34537
6;6;35;4;"Battenberg (Eder), Stadt";64,73;5622;2839;2783;35088
6;6;35;5;"Bromskirchen";35,23;1937;993;944;59969
6;6;35;6;"Burgwald";41,29;5035;2549;2486;35099
6;6;35;7;"Diemelsee";121,7;5317;2667;2650;34519
6;6;35;8;"Diemelstadt, Stadt";82,58;5521;2788;2733;34474
6;6;35;9;"Edertal";115,72;6836;3341;3495;34549
6;6;35;10;"Frankenau, Stadt";57,29;3439;1764;1675;35110
6;6;35;11;"Frankenberg (Eder), Stadt";124,87;19206;9410;9796;35066
6;6;35;12;"Gemünden (Wohra), Stadt";58,67;4113;2031;2082;35285
6;6;35;13;"Haina (Kloster)";91,28;3707;1967;1740;35114
6;6;35;14;"Hatzfeld (Eder), Stadt";58,51;3349;1707;1642;35116
6;6;35;15;"Korbach, Kreisstadt";123,98;24354;11663;12691;34497
6;6;35;16;"Lichtenfels, Stadt";96,73;4281;2148;2133;35104
6;6;35;17;"Rosenthal, Stadt";51,54;2244;1161;1083;35119
6;6;35;18;"Twistetal";74;4678;2391;2287;34477
6;6;35;19;"Vöhl";98,81;6182;3070;3112;34516
6;6;35;20;"Volkmarsen, Stadt";67,47;6949;3438;3511;34471
6;6;35;21;"Waldeck, Stadt";115,73;7545;3841;3704;34513
6;6;35;22;"Willingen (Upland)";80,19;6515;3173;3342;34508
6;6;36;1;"Bad Sooden-Allendorf, Stadt";73,53;8782;4125;4657;37242
6;6;36;2;"Berkatal";19,56;1754;839;915;37297
6;6;36;3;"Eschwege, Kreisstadt";63,27;20610;9817;10793;37269
6;6;36;4;"Großalmerode, Stadt";37,62;7310;3581;3729;37247
6;6;36;5;"Herleshausen";59,52;3022;1509;1513;37293
6;6;36;6;"Hessisch Lichtenau, Stadt";105,87;13050;6491;6559;37235
6;6;36;7;"Meinhard";39,7;5202;2558;2644;37276
6;6;36;8;"Meißner";44,81;3319;1653;1666;37290
6;6;36;9;"Neu-Eichenberg";27,53;1876;887;989;37249
6;6;36;10;"Ringgau";66,81;3288;1693;1595;37296
6;6;36;11;"Sontra, Stadt";111,29;8457;4304;4153;36205
6;6;36;12;"Waldkappel, Stadt";96,48;4813;2355;2458;37284
6;6;36;13;"Wanfried, Stadt";46,9;4366;2124;2242;37281
6;6;36;14;"Wehretal";39,2;5425;2687;2738;37287
6;6;36;15;"Weißenborn";15,6;1151;562;589;37299
6;6;36;16;"Witzenhausen, Stadt";126,69;15864;7798;8066;37213
6;6;36;200;"Gutsbezirk Kaufunger Wald, gemfr. Gebiet";50,32;0;0;0;NA
7;0;0;999;"Gemeinsames deutsch-luxemburgisches Hoheitsgebiet";6,2;0;0;0;NA
7;1;11;0;"Koblenz, Stadt";105,02;105888;50714;55174;56068
7;1;31;1;"Adenau, Stadt";18,56;2904;1438;1466;53518
7;1;31;2;"Ahrbrück";12,57;1252;636;616;53506
7;1;31;3;"Altenahr";14,84;1633;839;794;53505
7;1;31;4;"Antweiler";4,46;570;278;292;53533
7;1;31;5;"Aremberg";9,62;247;132;115;53533
7;1;31;6;"Bad Breisig, Stadt";19,94;8897;4254;4643;53498
7;1;31;7;"Bad Neuenahr-Ahrweiler, Stadt";63,4;27487;12711;14776;53474
7;1;31;8;"Barweiler";8,52;480;251;229;53534
7;1;31;9;"Bauler";2,34;45;26;19;53534
7;1;31;11;"Berg";19,07;1459;730;729;53505
7;1;31;14;"Brohl-Lützing";9,23;2640;1332;1308;56656
7;1;31;15;"Dankerath";3,26;83;46;37;53520
7;1;31;16;"Dedenbach";7,63;421;221;200;53426
7;1;31;17;"Dernau";5,72;1890;936;954;53507
7;1;31;18;"Dorsel";7,2;204;104;100;53533
7;1;31;21;"Eichenbach";5,02;65;30;35;53533
7;1;31;22;"Fuchshofen";2,84;97;50;47;53533
7;1;31;25;"Gönnersdorf";5,04;675;342;333;53498
7;1;31;26;"Harscheid";3,13;145;73;72;53520
7;1;31;27;"Heckenbach";27,34;244;124;120;53506
7;1;31;28;"Herschbroich";7,27;314;166;148;53518
7;1;31;29;"Hönningen";10,02;1087;534;553;53506
7;1;31;30;"Hoffeld";5,15;323;170;153;53534
7;1;31;32;"Honerath";2,01;210;118;92;53518
7;1;31;33;"Hümmel";15,84;542;289;253;53520
7;1;31;34;"Insul";5,01;460;215;245;53520
7;1;31;36;"Kalenborn";4,33;691;345;346;53505
7;1;31;37;"Kaltenborn";21,82;414;212;202;53520
7;1;31;39;"Kesseling";31,17;633;317;316;53506
7;1;31;40;"Kirchsahr";6,11;394;209;185;53505
7;1;31;41;"Königsfeld";7,2;632;323;309;53426
7;1;31;42;"Kottenborn";3,78;177;90;87;53518
7;1;31;44;"Leimbach";15,65;532;254;278;53518
7;1;31;47;"Lind";12,35;599;298;301;53506
7;1;31;49;"Mayschoß";5,66;992;508;484;53508
7;1;31;50;"Meuspath";3,06;153;71;82;53520
7;1;31;51;"Müllenbach";8,02;487;256;231;53520
7;1;31;52;"Müsch";3,81;216;101;115;53533
7;1;31;54;"Niederdürenbach";6,82;1015;512;503;56651
7;1;31;55;"Niederzissen";11,95;2733;1349;1384;56651
7;1;31;58;"Nürburg";3,63;164;85;79;53520
7;1;31;59;"Oberdürenbach";6,94;612;315;297;56651
7;1;31;60;"Oberzissen";2,73;1097;542;555;56651
7;1;31;62;"Ohlenhard";5,01;158;79;79;53520
7;1;31;65;"Pomster";5,81;187;96;91;53534
7;1;31;66;"Quiddelbach";4,43;303;152;151;53518
7;1;31;68;"Rech";4,69;576;292;284;53506
7;1;31;69;"Reifferscheid";14,24;593;321;272;53520
7;1;31;70;"Remagen, Stadt";33,16;16267;7888;8379;53424
7;1;31;72;"Rodder";6,38;262;133;129;53520
7;1;31;73;"Schalkenbach";10,28;845;420;425;53426
7;1;31;74;"Schuld";5,93;755;364;391;53520
7;1;31;75;"Senscheid";4,27;104;48;56;53520
7;1;31;76;"Sierscheid";2,34;97;57;40;53520
7;1;31;77;"Sinzig, Stadt";41,02;17653;8564;9089;53489
7;1;31;79;"Trierscheid";4,11;61;24;37;53520
7;1;31;81;"Waldorf";7,61;926;441;485;53498
7;1;31;82;"Wershofen";14,36;885;437;448;53520
7;1;31;83;"Wiesemscheid";5,6;268;136;132;53534
7;1;31;84;"Wimbach";6,84;446;207;239;53518
7;1;31;85;"Winnerath";3,33;207;107;100;53520
7;1;31;86;"Wirft";3,25;146;69;77;53534
7;1;31;90;"Grafschaft";57,55;11050;5539;5511;53501
7;1;31;201;"Brenk";3,08;191;96;95;56651
7;1;31;202;"Burgbrohl";10,62;3289;1679;1610;56659
7;1;31;204;"Galenberg";2,28;226;123;103;56651
7;1;31;205;"Glees";11,45;593;321;272;56653
7;1;31;206;"Hohenleimbach";10,17;366;173;193;56746
7;1;31;208;"Spessart";8,72;767;402;365;56746
7;1;31;209;"Wassenach";6,16;1130;567;563;56653
7;1;31;210;"Wehr";9,92;1132;557;575;56653
7;1;31;211;"Weibern";10,56;1563;750;813;56745
7;1;31;501;"Dümpelfeld";11,86;666;323;343;53520
7;1;31;502;"Kempenich";11,91;1893;921;972;56746
7;1;32;1;"Almersbach";0,61;453;211;242;57610
7;1;32;2;"Alsdorf";5,93;1764;857;907;57518
7;1;32;4;"Bachenberg";1,67;118;57;61;57610
7;1;32;5;"Berzhausen";2,37;185;80;105;57632
7;1;32;6;"Betzdorf, Stadt";9,57;10358;5074;5284;57518
7;1;32;7;"Birkenbeul";4,76;501;245;256;57589
7;1;32;8;"Birken-Honigsessen";18,14;2582;1260;1322;57587
7;1;32;9;"Birnbach";3,11;623;320;303;57612
7;1;32;10;"Bitzen";2,3;840;423;417;57539
7;1;32;11;"Mittelhof";11,13;1146;574;572;57537
7;1;32;12;"Brachbach";6,36;2428;1206;1222;57555
7;1;32;13;"Breitscheidt";3,66;1014;500;514;57539
7;1;32;14;"Bruchertseifen";2,89;754;383;371;57539
7;1;32;15;"Bürdenbach";2,81;532;277;255;56593
7;1;32;16;"Burglahr";2,87;503;246;257;57632
7;1;32;17;"Busenhausen";3,02;347;182;165;57612
7;1;32;18;"Daaden";19,55;4450;2173;2277;57567
7;1;32;19;"Derschen";7,1;1128;580;548;57520
7;1;32;20;"Dickendorf";1,45;360;178;182;57520
7;1;32;22;"Eichelhardt";2,84;487;251;236;57612
7;1;32;23;"Eichen";4,27;583;289;294;57632
7;1;32;24;"Elben";2,38;342;166;176;57580
7;1;32;25;"Elkenroth";8,15;1898;955;943;57578
7;1;32;26;"Emmerzhausen";7,07;752;370;382;57520
7;1;32;27;"Ersfeld";1,4;57;25;32;57635
7;1;32;28;"Etzbach";3,05;1328;690;638;57539
7;1;32;29;"Eulenberg";1,16;57;27;30;57632
7;1;32;30;"Fensdorf";2,17;430;220;210;57580
7;1;32;31;"Fiersbach";3,04;287;142;145;57635
7;1;32;32;"Flammersfeld";4,06;1122;508;614;57632
7;1;32;33;"Fluterschen";3,36;758;367;391;57614
7;1;32;34;"Forst";4,25;671;330;341;57537
7;1;32;35;"Forstmehren";1,61;150;75;75;57635
7;1;32;36;"Friedewald";7,1;1201;592;609;57520
7;1;32;37;"Friesenhagen";51,36;1682;835;847;51598
7;1;32;38;"Fürthen";2,2;1230;613;617;57539
7;1;32;39;"Gebhardshain";5,97;1879;937;942;57580
7;1;32;40;"Gieleroth";5,92;705;354;351;57610
7;1;32;41;"Giershausen";2,11;100;51;49;57632
7;1;32;42;"Grünebach";2,5;567;280;287;57520
7;1;32;43;"Güllesheim";2,2;680;340;340;56593
7;1;32;44;"Hamm (Sieg)";3,66;3431;1620;1811;57577
7;1;32;45;"Harbach";5,63;581;289;292;57572
7;1;32;46;"Hasselbach";5,76;332;160;172;57635
7;1;32;47;"Helmenzen";4,15;860;427;433;57612
7;1;32;48;"Helmeroth";3,57;218;106;112;57612
7;1;32;49;"Hemmelzen";2,83;235;107;128;57612
7;1;32;50;"Herdorf, Stadt";18,01;7203;3553;3650;57562
7;1;32;51;"Heupelzen";2,58;283;132;151;57612
7;1;32;52;"Hilgenroth";2,96;308;155;153;57612
7;1;32;53;"Hirz-Maulsbach";6,14;322;155;167;57635
7;1;32;54;"Hövels";7,87;691;354;337;57537
7;1;32;55;"Horhausen (Westerwald)";4,72;1885;919;966;56593
7;1;32;56;"Idelberg";1,13;50;31;19;57612
7;1;32;57;"Ingelbach";5,08;577;281;296;57610
7;1;32;58;"Isert";1,84;163;94;69;57612
7;1;32;59;"Kausen";3,61;810;405;405;57520
7;1;32;60;"Kescheid";4,82;131;69;62;57632
7;1;32;61;"Kettenhausen";1,68;241;131;110;57612
7;1;32;62;"Kircheib";6,55;549;287;262;57635
7;1;32;63;"Kirchen (Sieg), Stadt";39,59;9063;4504;4559;57548
7;1;32;64;"Kraam";2,73;166;82;84;57635
7;1;32;65;"Krunkel";2,81;687;346;341;56593
7;1;32;66;"Malberg";4,31;1045;531;514;57629
7;1;32;67;"Mammelzen";4,12;1079;516;563;57636
7;1;32;68;"Mauden";1,74;123;63;60;57520
7;1;32;69;"Mehren";3,67;488;235;253;57635
7;1;32;70;"Michelbach (Westerwald)";4,43;583;265;318;57610
7;1;32;71;"Molzhain";2,91;571;277;294;57520
7;1;32;72;"Mudersbach";9,42;6329;3096;3233;57555
7;1;32;73;"Nauroth";6,86;1133;556;577;57583
7;1;32;74;"Neitersen";5,64;839;425;414;57638
7;1;32;75;"Niederdreisbach";4,16;977;494;483;57520
7;1;32;76;"Niederfischbach";14,48;4880;2454;2426;57572
7;1;32;77;"Niederirsen";2,84;113;56;57;57589
7;1;32;78;"Niedersteinebach";0,79;182;81;101;56593
7;1;32;79;"Nisterberg";4,54;436;212;224;56472
7;1;32;80;"Katzwinkel (Sieg)";15,8;2004;963;1041;57581
7;1;32;81;"Obererbach (Westerwald)";3,63;573;296;277;57612
7;1;32;82;"Oberirsen";9,45;676;328;348;57635
7;1;32;83;"Oberlahr";2,82;792;394;398;57641
7;1;32;84;"Obernau";1,48;140;76;64;57638
7;1;32;85;"Obersteinebach";3,32;218;119;99;56593
7;1;32;86;"Oberwambach";3,99;411;229;182;57614
7;1;32;87;"Ölsen";2,26;96;48;48;57612
7;1;32;88;"Orfgen";3,74;247;126;121;57632
7;1;32;89;"Peterslahr";2,31;276;131;145;57632
7;1;32;90;"Pleckhausen";1,99;792;402;390;56593
7;1;32;91;"Pracht";5,5;1619;803;816;57589
7;1;32;92;"Racksen";1,97;157;84;73;57612
7;1;32;93;"Reiferscheid";2,13;403;191;212;57632
7;1;32;94;"Rettersen";3,21;384;203;181;57635
7;1;32;95;"Rosenheim (Landkreis Altenkirchen)";4,1;743;346;397;57520
7;1;32;96;"Roth";3,8;1568;754;814;57539
7;1;32;97;"Rott";9,78;460;253;207;57632
7;1;32;98;"Scheuerfeld";2,66;2148;1047;1101;57584
7;1;32;99;"Schöneberg";3,2;414;203;211;57638
7;1;32;100;"Schürdt";2,01;262;125;137;57632
7;1;32;101;"Schutzbach";1,26;448;229;219;57520
7;1;32;102;"Seelbach bei Hamm (Sieg)";3,4;203;108;95;57577
7;1;32;103;"Seelbach (Westerwald)";2,99;350;168;182;57632
7;1;32;104;"Seifen";2,95;161;83;78;57632
7;1;32;105;"Selbach (Sieg)";3,66;851;441;410;57537
7;1;32;106;"Sörth";1,99;238;115;123;57636
7;1;32;107;"Steinebach/ Sieg";4,55;1266;627;639;57520
7;1;32;108;"Steineroth";2,53;688;355;333;57518
7;1;32;109;"Stürzelbach";1,77;260;122;138;57614
7;1;32;110;"Volkerzen";1,98;92;48;44;57612
7;1;32;111;"Wallmenroth";3,84;1250;612;638;57584
7;1;32;112;"Walterschen";2,12;155;73;82;57632
7;1;32;113;"Weitefeld";8,49;2462;1233;1229;57586
7;1;32;114;"Werkhausen";5,76;241;120;121;57635
7;1;32;115;"Weyerbusch";4,22;1449;684;765;57635
7;1;32;116;"Willroth";1,97;849;435;414;56594
7;1;32;117;"Wissen, Stadt";34,88;8415;4088;4327;57537
7;1;32;118;"Wölmersen";2,63;410;210;200;57635
7;1;32;119;"Ziegenhain";0,71;134;63;71;57632
7;1;32;201;"Berod bei Hachenburg";5,05;617;321;296;57614
7;1;32;501;"Altenkirchen (Westerwald), Stadt";10,98;6214;2908;3306;57610
7;1;33;1;"Abtweiler";5,76;238;118;120;55568
7;1;33;2;"Allenfeld";2,98;190;102;88;55595
7;1;33;3;"Altenbamberg";7,53;795;392;403;55585
7;1;33;4;"Argenschwang";4,25;380;198;182;55595
7;1;33;5;"Auen";2,71;234;125;109;55569
7;1;33;6;"Bad Kreuznach, Stadt";46,1;43838;20672;23166;55545
7;1;33;7;"Bad Münster am Stein-Ebernburg, Stadt";9,53;3834;1769;2065;55583
7;1;33;8;"Bärenbach";5,59;529;262;267;55758
7;1;33;9;"Bärweiler";6,11;266;134;132;55606
7;1;33;10;"Becherbach bei Kirn";8,41;430;219;211;55608
7;1;33;11;"Becherbach";10,85;939;470;469;67827
7;1;33;12;"Biebelsheim";3,1;608;304;304;55546
7;1;33;13;"Bockenau";9,66;1266;638;628;55595
7;1;33;14;"Boos";1,11;408;217;191;55595
7;1;33;15;"Braunweiler";4,68;621;302;319;55595
7;1;33;16;"Brauweiler";3,16;62;33;29;55606
7;1;33;17;"Breitenheim";5,69;430;206;224;55592
7;1;33;18;"Bretzenheim";5,81;2418;1229;1189;55559
7;1;33;19;"Burgsponheim";1,1;257;123;134;55595
7;1;33;20;"Callbach";5,39;400;198;202;67829
7;1;33;21;"Dalberg";2,3;265;134;131;55595
7;1;33;22;"Daubach";2,91;231;106;125;55566
7;1;33;23;"Daxweiler";16,65;846;423;423;55442
7;1;33;24;"Desloch";6,37;383;189;194;55592
7;1;33;25;"Dörrebach";13,14;719;357;362;55444
7;1;33;26;"Dorsheim";2,22;677;338;339;55452
7;1;33;27;"Duchroth";9,68;580;274;306;55585
7;1;33;28;"Eckenroth";1,08;209;99;110;55444
7;1;33;30;"Feilbingert";10,05;1743;883;860;67824
7;1;33;31;"Frei-Laubersheim";9,88;1058;548;510;55546
7;1;33;32;"Fürfeld";12,48;1575;751;824;55546
7;1;33;33;"Gebroth";2,36;168;82;86;55595
7;1;33;35;"Guldental";12,99;2612;1282;1330;55452
7;1;33;36;"Gutenberg";4,18;1017;510;507;55595
7;1;33;37;"Hackenheim";4,31;2018;978;1040;55546
7;1;33;38;"Hahnenbach";2,79;604;318;286;55606
7;1;33;39;"Hallgarten";2,54;778;398;380;67826
7;1;33;40;"Hargesheim";2,58;2839;1395;1444;55595
7;1;33;41;"Heimweiler";9,07;444;231;213;55606
7;1;33;42;"Heinzenberg";1,96;26;13;13;55606
7;1;33;43;"Hennweiler";14,11;1316;672;644;55619
7;1;33;44;"Hergenfeld";5,9;502;234;268;55452
7;1;33;45;"Hochstätten";5,46;624;305;319;55585
7;1;33;46;"Hochstetten-Dhaun";12,61;1652;824;828;55606
7;1;33;47;"Horbach";1,92;39;21;18;55606
7;1;33;48;"Hüffelsheim";6,55;1314;637;677;55595
7;1;33;49;"Hundsbach";7,48;397;188;209;55621
7;1;33;50;"Ippenschied";2,62;158;74;84;55566
7;1;33;51;"Jeckenbach";6,28;274;136;138;55592
7;1;33;52;"Kirn, Stadt";16,53;8597;4276;4321;55606
7;1;33;53;"Kirschroth";7,64;296;149;147;55566
7;1;33;54;"Langenlonsheim";11,91;3615;1785;1830;55450
7;1;33;55;"Langenthal";2,71;105;50;55;55569
7;1;33;56;"Laubenheim";3,34;792;380;412;55452
7;1;33;57;"Lauschied";4,78;611;287;324;55568
7;1;33;58;"Lettweiler";6,28;244;119;125;67823
7;1;33;59;"Limbach";9,18;347;165;182;55606
7;1;33;60;"Löllbach";4,94;224;119;105;67744
7;1;33;61;"Mandel";6,34;862;415;447;55595
7;1;33;62;"Martinstein";0,39;325;170;155;55627
7;1;33;63;"Meckenbach";6,96;401;205;196;55606
7;1;33;64;"Meddersheim";13,15;1381;705;676;55566
7;1;33;65;"Meisenheim, Stadt";10,34;2912;1385;1527;55590
7;1;33;66;"Merxheim";17,05;1458;714;744;55627
7;1;33;67;"Monzingen";12,18;1720;873;847;55569
7;1;33;68;"Münchwald";1,46;304;141;163;55595
7;1;33;69;"Neu-Bamberg";4,56;950;471;479;55546
7;1;33;70;"Niederhausen";5,31;576;295;281;55585
7;1;33;71;"Norheim";3,15;1406;687;719;55585
7;1;33;72;"Nußbaum";5,92;460;217;243;55569
7;1;33;73;"Oberhausen bei Kirn";4,58;976;487;489;55606
7;1;33;74;"Oberhausen an der Nahe";3,31;412;197;215;55585
7;1;33;75;"Oberstreit";1,01;264;138;126;55596
7;1;33;76;"Odernheim am Glan";13,26;1783;870;913;55571
7;1;33;77;"Otzweiler";3,11;209;115;94;55606
7;1;33;78;"Pfaffen-Schwabenheim";5,18;1251;621;630;55546
7;1;33;80;"Pleitersheim";2,32;348;189;159;55576
7;1;33;81;"Raumbach";4,42;431;207;224;55592
7;1;33;82;"Rehbach";2,21;37;20;17;55566
7;1;33;83;"Rehborn";10,14;769;384;385;55592
7;1;33;84;"Reiffelbach";4,46;256;141;115;67829
7;1;33;85;"Roth";0,82;223;107;116;55442
7;1;33;86;"Roxheim";5,94;2402;1167;1235;55595
7;1;33;87;"Rümmelsheim";3,08;1409;718;691;55452
7;1;33;88;"Sankt Katharinen";1,7;343;173;170;55595
7;1;33;89;"Schloßböckelheim";4,76;403;206;197;55596
7;1;33;90;"Schmittweiler";5,48;247;113;134;67829
7;1;33;91;"Schöneberg";7,13;646;314;332;55444
7;1;33;92;"Schweinschied";6,35;187;98;89;67744
7;1;33;93;"Schweppenhausen";3,05;871;436;435;55444
7;1;33;94;"Seesbach";6,06;592;298;294;55629
7;1;33;95;"Seibersbach";14,64;1429;698;731;55444
7;1;33;96;"Simmertal";8,08;1937;969;968;55618
7;1;33;98;"Sommerloch";2,53;431;221;210;55595
7;1;33;99;"Spabrücken";16,61;1191;591;600;55595
7;1;33;100;"Spall";14,29;160;83;77;55595
7;1;33;101;"Sponheim";14,35;871;425;446;55595
7;1;33;102;"Staudernheim";11,48;1519;755;764;55568
7;1;33;103;"Stromberg, Stadt";9,03;3211;1560;1651;55442
7;1;33;104;"Tiefenthal";1,35;124;63;61;55546
7;1;33;105;"Traisen";2,85;574;291;283;55595
7;1;33;106;"Volxheim";4,91;1069;535;534;55546
7;1;33;107;"Waldböckelheim";18,58;2361;1190;1171;55596
7;1;33;108;"Waldlaubersheim";8,05;804;400;404;55444
7;1;33;109;"Wallhausen";10,3;1609;772;837;55595
7;1;33;110;"Warmsroth";5,91;414;202;212;55442
7;1;33;111;"Weiler bei Monzingen";5,87;472;238;234;55627
7;1;33;112;"Weinsheim";9,28;1939;962;977;55595
7;1;33;113;"Weitersborn";3,12;280;152;128;55629
7;1;33;114;"Windesheim";10,17;1870;926;944;55452
7;1;33;115;"Winterbach";14,49;491;240;251;55595
7;1;33;116;"Winterburg";2,56;207;104;103;55595
7;1;33;117;"Rüdesheim";3,47;2354;1143;1211;55593
7;1;33;201;"Bruschied";2,67;304;149;155;55606
7;1;33;202;"Kellenbach";8,34;285;139;146;55606
7;1;33;203;"Königsau";2,02;70;35;35;55606
7;1;33;204;"Schneppenbach";3,3;267;128;139;55608
7;1;33;205;"Schwarzerden";6,98;260;136;124;55629
7;1;33;501;"Bad Sobernheim, Stadt";54,06;6452;3132;3320;55566
7;1;34;1;"Abentheuer";6,12;465;231;234;55767
7;1;34;2;"Achtelsbach";9,7;468;238;230;55767
7;1;34;3;"Allenbach";27,56;702;360;342;55758
7;1;34;4;"Asbach";3,47;163;70;93;55758
7;1;34;5;"Baumholder, Stadt";69,47;4156;1977;2179;55774
7;1;34;6;"Bergen";10,42;470;235;235;55608
7;1;34;7;"Berglangenbach";5,73;478;242;236;55776
7;1;34;8;"Berschweiler bei Baumholder";6,64;576;298;278;55777
7;1;34;9;"Berschweiler bei Kirn";7,53;290;145;145;55608
7;1;34;10;"Birkenfeld, Stadt";13,58;6814;3502;3312;55765
7;1;34;11;"Börfink";8,22;188;93;95;54422
7;1;34;12;"Bollenbach";3,77;160;78;82;55624
7;1;34;13;"Breitenthal";3,68;326;165;161;55758
7;1;34;14;"Bruchweiler";8,13;537;264;273;55758
7;1;34;15;"Brücken";13,62;1270;632;638;55767
7;1;34;16;"Buhlenberg";8,44;514;250;264;55767
7;1;34;17;"Bundenbach";7,7;1003;496;507;55626
7;1;34;18;"Dambach";2,98;157;79;78;55765
7;1;34;19;"Dickesbach";4,91;450;222;228;55758
7;1;34;20;"Dienstweiler";6,69;302;147;155;55765
7;1;34;21;"Eckersweiler";3,69;159;86;73;55777
7;1;34;22;"Elchweiler";2,15;97;54;43;55765
7;1;34;23;"Ellenberg";2,01;91;42;49;55765
7;1;34;24;"Ellweiler";7,46;305;148;157;55765
7;1;34;25;"Fischbach";4;930;444;486;55743
7;1;34;26;"Fohren-Linden";6,6;368;184;184;55777
7;1;34;27;"Frauenberg";3,86;417;195;222;55776
7;1;34;28;"Gerach";2,29;258;125;133;55743
